user,date,content
MarathonPetroCo,2021-10-27 14:12:35+00:00,#ProudToBeMPC! https://t.co/mpm8gClJXd
MarathonPetroCo,2021-10-26 19:13:25+00:00,"HONOR, #MarathonPetroleum’s Veterans Employee Network, and our Well ALL Ways team in Findlay, Ohio, hosted the first Spirit of Freedom 5K race, which raised more than $25,000 for @k9sforwarriors.

Learn more ⤵️

https://t.co/WLQmHCjZ2I"
MarathonPetroCo,2021-10-25 18:11:37+00:00,"#ProudToBeMPC! 

Learn about our recent donation to the Kenaitze Indian Tribe in Alaska. 

“It’s our honor to provide this investment alongside many other key community partners.”

Full Story ⤵️
https://t.co/YCvvHfcOWA https://t.co/H7gba5snyq"
MarathonPetroCo,2021-10-25 12:26:35+00:00,"As we continue to celebrate #DiversityMonth!

Hear from our employee Robert Atkinson, Products Control Manager, at MPC's Garyville refinery on a time when he saw first-hand the true meaning of the phrase, we are better together, when addressing a business challenge. https://t.co/OQnKKQMx9U"
MarathonPetroCo,2021-10-24 05:56:52+00:00,#NewProfilePic https://t.co/6ZULkRvLS7
MarathonPetroCo,2021-10-24 05:53:59+00:00,@CityOfFindlay @ChristinaMuryn @UWHCLiveUnited @FindlayHancock @FndlyHanChamber
MarathonPetroCo,2021-10-23 22:15:52+00:00,"Fall nights from our terminal in Charlotte, NC.

Proud to fuel the #QueenCity!

#MarathonPetroleum https://t.co/pulR7Rvxk5"
MarathonPetroCo,2021-10-23 13:56:22+00:00,"Important work happening in Detroit:

@detroitpolice &amp; @MarathonPetroCo working together to provide young people in the #MotorCity with opportunities to improve their community. 

#DetroitOne #DetroitStrong ##MPCGives https://t.co/9y0zL2GXcw"
MarathonPetroCo,2021-10-23 13:33:14+00:00,"MPC's Findlay employees top 12,500 total volunteer hours logged already in #2021!

Read more about our latest efforts from Ohio to further engage our hometown employees.

#MPCGives #ProudToBeMPC ⤵️

https://t.co/8FfUvDk3H7"
MarathonPetroCo,2021-10-22 14:52:10+00:00,"@YsletaISD @DVHSYISD @Del_Valle_MS We're proud to invest in these critical programs. Building El Paso's future, together!"
MarathonPetroCo,2021-10-22 13:09:06+00:00,"1000+

The number of pulled pork sandwiches and other menu items employees from our Galveston Bay (Texas) refinery recently served at the Galveston County Fall Festival BBQ Cookoff (@GalvCoTx ).

#ProudToBeMPC #TexasStrong 

Our Team ⤵️ https://t.co/NHT8lS0ljD"
MarathonPetroCo,2021-10-21 12:05:07+00:00,"MPC employees are wearing purple today in observance of Spirit Day. 

We can all help end the bullying and harassment LGBTQ+ youth experience. 

Visit https://t.co/9BK1TYArHo to learn more and take the anti-bullying pledge.
 
#SpiritDay https://t.co/NrdaSiEUAN"
MarathonPetroCo,2021-10-20 22:21:03+00:00,"Marathon Petroleum and the @bigten Conference have teamed up in a multi-year partnership that features the Marathon brand as the Official Fuel of the #BigTenConference and a presenting sponsor of the @BigTenNetwork.

Learn more ⤵

https://t.co/f8QcJ73Plo"
MarathonPetroCo,2021-10-20 14:34:39+00:00,"#MarathonPetroleum is continuing to celebrate Diversity Month!

Hear from our employee Monica Mora, Advanced. Sr. Quality Professional, at our San Antonio office on why her perspectives and experiences contribute to addressing business challenges.

#DiversityMonth #ProudToBeMPC https://t.co/eDJrQKjkF4"
MarathonPetroCo,2021-10-19 17:36:46+00:00,"@united @BoeingAirplanes @GEAviation @CFM_engines Flying into the future ✈️!

We’re excited to be part of this all star team @united • @BoeingAirplanes • @GEAviation • @CFM_engines 💪"
MarathonPetroCo,2021-10-19 16:48:35+00:00,✈️✈️✈️ https://t.co/ckgdd3VGap
MarathonPetroCo,2021-10-18 20:24:26+00:00,"As we continue investing in a sustainable, energy-diverse future, our subsidiary Virent is helping to power people’s lives.

Just last week, one of Virent’s patented biofuels was used in a commercial airliner to test 100% sustainable aviation fuel ⬇️.

https://t.co/gss0mhjAdo"
MarathonPetroCo,2021-10-15 19:12:12+00:00,"As we continue investing in a sustainable, energy-diverse future, our Martinez Renewable Fuels project will convert the former petroleum refinery to a renewable fuels facility, &amp; the environmental impact report is a big step along the way.

Learn More ⤵️

https://t.co/Qeex65qEAF"
MarathonPetroCo,2021-10-15 15:51:41+00:00,"Marathon Petroleum's Martinez Renewable Fuels team helps fund #STEM education ➡️ @MtDiabloUSD.

#MPGGives #ProudToBeMPC 

Learn More ➡️ https://t.co/PqZNs7CMWU https://t.co/9LYN5kRkac"
MarathonPetroCo,2021-10-14 15:22:02+00:00,"Congratulations to our 2021 Diverse Small Business Champion: Power Up Fitness of Findlay.

@FndlyHanChamber 

#DiversityMonth https://t.co/szbWgceeKI"
MarathonPetroCo,2021-10-12 20:11:54+00:00,"The team from our #Detroit refinery proving once again, Marathon Petroleum is #DetroitStrong! 

#MPCGives @SWSolDetroit 

Learn more⤵️

https://t.co/R7a5TQCwLg"
MarathonPetroCo,2021-10-12 18:19:12+00:00,There's still time to register for this weekend's event benefiting @k9sforwarriors ⤵️ https://t.co/OTqwWIshcB
MarathonPetroCo,2021-10-12 13:00:29+00:00,"Thank you to all farmers who put food on our tables! 

Help keep your communities safe by remembering to #call811 before you dig, rip, till, or plow!

#FarmersDay #MarathonPipeLine https://t.co/dovzNUpewf"
MarathonPetroCo,2021-10-11 19:07:36+00:00,#LouisianaStrong💛 https://t.co/cAMaVEh4LC
MarathonPetroCo,2021-10-11 15:18:38+00:00,"Marathon Petroleum and our #PRIDE employee network are celebrating #NationalComingOutDay today to raise awareness about the coming out experience and to show support for our #LGBTQ+ employees.

#ProudToBeMPC https://t.co/fkaiiYUiL8"
MarathonPetroCo,2021-10-08 19:28:54+00:00,"For the second time this year, employees from MPC’s headquarters in Findlay, Ohio, volunteered at the local Days of Caring event, hosted by the United Way of Hancock County.

#MPCGives #ProudToBeMPC

Learn more ⤵️

https://t.co/etT7MPXJYv"
MarathonPetroCo,2021-10-07 21:39:11+00:00,"Raymond Ballard, an engineer at our Kenai, Alaska, refinery was recently named the 2021 Rising Star by the Alaska Oil and Gas Association (@AOGA) for his achievements in the oil and gas industry.

#ProudToBeMPC

Learn more ⤵️

https://t.co/yfsXvEB5rw"
MarathonPetroCo,2021-10-05 14:02:43+00:00,"Fueling the #MusicCity 🎵

Thanks for sharing, @FindlayHancock!

#ProudToBeMPC https://t.co/NnKA04oY4T"
MarathonPetroCo,2021-10-04 19:20:02+00:00,"Volunteers from #MarathonPetroleum's Los Angeles refinery are helping bring back a local Halloween tradition for families after it was canceled in 2020 due to COVID-19.

#MPCGives #Halloween2021 🎃

Learn more ⤵️

https://t.co/QAqFZyW1Jq"
MarathonPetroCo,2021-10-01 16:32:12+00:00,"Grants &amp; employee volunteers coordinated through MPC's El Paso refinery are making it possible for low-income elderly &amp; disabled residents of two communities to live in safer, healthier home environments.

@RTelpaso #MPCGives #ElPasoStrong

Learn more ⤵

https://t.co/kbqJlPUoeo"
MarathonPetroCo,2021-10-01 12:36:35+00:00,"Members and allies of MPC's Women's Employee Network (ARISE).

#BreastCancerAwarenessMonth https://t.co/z4Y1v8WRPw"
MarathonPetroCo,2021-10-01 12:36:32+00:00,"October is #BreastCancerAwarenessMonth. 
Members and allies of our Women’s Employee Network (ARISE) are wearing pink to show their support of those fighting breast cancer. 

To learn more about Breast Cancer Awareness Month, visit https://t.co/ezOKEylVae. 

#NeverGiveUp
#Hope https://t.co/WyJ7kK68HI"
MarathonPetroCo,2021-09-29 19:01:05+00:00,"Employees from MPC's Mandan, North Dakota, refinery spent a full day participating in the recent Day of Caring event hosted by the Missouri Slope Areawide United Way.

#MPCGives #ProudToBeMPC 

@MSAUnitedWay

https://t.co/qsfX3Ladnr"
MarathonPetroCo,2021-09-29 12:01:32+00:00,"Playing FORE🏌️‍♂️a good cause. 

Great work, Team! 

#ProudToBeMPC https://t.co/lgh98Zl2B5"
MarathonPetroCo,2021-09-28 18:22:02+00:00,"#HispanicHeritageMonth is observed annually to recognize the achievements made by Hispanic Americans whose ancestry traces back to Spain, Mexico, the Caribbean and Central and South America. 

This year’s national theme is Esperanza: A Celebration of Hispanic Heritage and Hope. https://t.co/QdYuzbTyz3"
MarathonPetroCo,2021-09-27 19:00:11+00:00,"The Ohio Valley members of Women in Maritime Operations (WIMOs) participated in the third annual Living Lands &amp; Waters Ohio River cleanup in Cincinnati over the summer.

#WIMOS #ProudToBeMPC #MarathonPetroleum

@wimosusa 💯

Learn More ⤵️

https://t.co/gbX5TjKgfE"
MarathonPetroCo,2021-09-24 20:00:54+00:00,"As relief and recovery efforts continue, we are so proud of how our people, many of whom were impacted by the storm themselves, have come together to help their friends and neighbors stabilize and rebuild from #HurricaneIda.

#LouisianaStrong #ProudToBeMPC https://t.co/t90VKr377h"
MarathonPetroCo,2021-09-22 19:01:30+00:00,"Marathon Petroleum and HONOR, the company’s Veterans Employee Network chapter in Findlay, Ohio, are hosting a 5K race at 9 a.m. on October 16 at Riverside Park in Findlay. 

Register for the Spirit of Freedom Run, Walk, Ruck here: https://t.co/31KkFuOxUK

#K9FW #Veterans 🇺🇸 https://t.co/n3I27yjEbj"
MarathonPetroCo,2021-09-22 12:52:45+00:00,"Our team at Martinez Renewable Fuels recently donated $25,000 to the El Dorado Community Foundation’s #CaldorFire Fund, directly supporting local families impacted by the ongoing wildfire in N. California.

Learn more about the relief fund here: https://t.co/ppNnYUY4cq

#MPCGives https://t.co/Ivv6dqPiqB"
MarathonPetroCo,2021-09-21 19:53:36+00:00,"MPC Training Supervisor Brock Carter was paralyzed from the chest down in 2015 following a 4-wheeler accident in the Little Sahara sand dunes in Utah.

Find out how Brock's now helping others experience the outdoors like they never have before ⤵️

https://t.co/LZip56yDm4"
MarathonPetroCo,2021-09-19 15:22:03+00:00,"Today is #TalkLikeAPirateDay ⤵

Whether ye be diggin' fer buried loot or plantin' a new tree, be sure t' call 811 first — keep ye 'n yer family safe!

#Call811 #EarningYourTrust #MarathonPipeLine

Learn More: https://t.co/wtvHUq8jq0 https://t.co/h27uzkEcux"
MarathonPetroCo,2021-09-17 12:12:27+00:00,"Nice catch, Hank (@cherryhank)🎣

And even better photo 📸

@bassmaster https://t.co/YJRzfTBuON"
MarathonPetroCo,2021-09-16 19:48:43+00:00,"Find out how a $100,000 investment in Diablo Valley College, by employees from MPC's Martinez Renewable Fuels facility will benefit current and future students for years to come. 

#MPCGives #ProudToBeMPC #MarathonPetroleum

@DVC_updates 

Learn more ⤵

https://t.co/t9g3Te43ep"
MarathonPetroCo,2021-09-16 15:38:40+00:00,"We support working together to advance the deployment of #carboncapture &amp; storage technology in Houston. 

Read more here ⤵️

https://t.co/Ay8aG6HSGZ"
MarathonPetroCo,2021-09-15 20:05:20+00:00,"Many road trips each year are made possible by the more than 2 million miles of paved roads built by the men and women of the construction industry, supported by asphalt and other products from #MarathonPetroleum.

We thank them during National #ConstructionAppreciationWeek 🚧 https://t.co/ixiqrj3BB3"
MarathonPetroCo,2021-09-13 17:50:26+00:00,"In honor of National Truck Driver Appreciation Week, meet Leo Marquez, an MPC lead transport driver recently named a National All-Star.

“In 40 years of driving, I have never had a trucking accident.""

More from Leo below ⤵

https://t.co/lwIvIRoF1F"
MarathonPetroCo,2021-09-13 13:47:41+00:00,"Looking for more news &amp; updates from MPC? 

Follow us here⤵️⤵️⤵️ https://t.co/vewHc8vcaG"
MarathonPetroCo,2021-09-11 12:49:07+00:00,"Today we honor and remember the nearly 3,000 lives lost 20 years ago on September 11, 2001. We will never forget the tragic events that took place and the resilience and strength of our country.  

#PatriotDay 🇺🇸 https://t.co/kCtNN4KmFC"
MarathonPetroCo,2021-09-10 14:15:46+00:00,"All around the country, Marathon Petroleum employees are making sure students have an A+ start to their school year.

#MPCGives #ProudToBeMPC

Learn more ⤵️
https://t.co/3WfFdUF7WJ"
MarathonPetroCo,2021-09-09 21:19:30+00:00,"Marathon Petroleum’s San Antonio Office is again participating in the #LightsOutTexas initiative to provide a safer environment for birds during fall migration.

@TexanbyNature 

Learn more here ⤵️

https://t.co/6r2u2ApHUG"
MarathonPetroCo,2021-09-09 16:04:24+00:00,⤵️⤵️⤵️ https://t.co/9OB1DgpCCt
MarathonPetroCo,2021-09-08 18:08:59+00:00,"From the @stillwgazette: Sheriff’s Office receives donations from Marathon Petroleum.

""The donation will help pay for training on personal and professional breakthroughs for officers in September.""

READ MORE ⤵️
 https://t.co/4oaUMgTwti via @hometownsource"
MarathonPetroCo,2021-09-07 17:58:47+00:00,"Marathon's Anacortes, WA, refinery was recently lauded by city officials for stepping forward when a chlorine shortage threatened the local supply of clean water. 

FULL STORY ⤵️
https://t.co/69Gr0bu7RH"
MarathonPetroCo,2021-09-07 00:26:38+00:00,"What a weekend at Toledo’s @Inverness_Club for the 2021 #SolheimCup 💯

Congratulations to #TeamEurope for coming out on top in exciting fashion to earn the 🏆! 

Incredible play all around 🏌🏼‍♀️🏌🏼‍♀️🏌🏼‍♀️ https://t.co/pnQjTemvRN"
MarathonPetroCo,2021-09-06 23:10:42+00:00,"Congrats to the Europeans, besting #TeamUSA on the final day of the @TheSolheimCup on this beautiful #LaborDay 🏆

Great play all around 💯💯💯 https://t.co/UJq5NaJfrF"
MarathonPetroCo,2021-09-06 16:11:46+00:00,"MARATHON is a proud global sponsor of @TheSolheimCup! 

Let’s “GET LOUD” for the final day of this one-of-a-kind competition🏌🏽‍♀️🏌🏼‍♀️

🏆🏆🏆 https://t.co/H2tLggBZbq"
MarathonPetroCo,2021-09-06 15:37:08+00:00,Wishing everyone a safe and happy #LaborDay 🇺🇸 https://t.co/GOo7RcGg1J
MarathonPetroCo,2021-09-05 15:37:50+00:00,"#LouisianaStrong 💛

https://t.co/YM5L994Asp"
MarathonPetroCo,2021-09-04 14:36:12+00:00,"The hype-o-meter at 💯 this morning for the start of the 2021 @TheSolheimCup 🏌🏽‍♀️🏌🏼‍♀️🏌🏾‍♀️!

#TeamUSA https://t.co/lHjg9XDkQ7"
MarathonPetroCo,2021-09-03 20:39:35+00:00,"It’s a mission 🚀 we’re proud to be apart of, @CLC_of_Alaska! 

#MPCGives 
#STEM https://t.co/C2oYroMfiC"
MarathonPetroCo,2021-09-03 14:09:37+00:00,"This week, our thoughts have been and continue to be with all those impacted by #HurricaneIda. 

We have been moving quickly to provide resources to our employees and neighbors in #Louisiana &amp; are grateful to everyone who has come together to support this complex response effort. https://t.co/i6zwoIb6hR"
MarathonPetroCo,2021-08-27 00:18:24+00:00,"Latest from our Newsroom: 

A MUST READ 🚂

“It marked the first time at the refinery that all members of a three-person train crew were women.”

#ProudToBeMPC 

FULL STORY ⤵️

https://t.co/J1kxtsKpne"
MarathonPetroCo,2021-08-26 13:15:29+00:00,"In honor of #WomensEqualityDay, Marathon Petroleum recognizes our outstanding women employees whose ideas, hard work, and dedication every day help shape our company culture and contribute to our business success.

#ProudToBeMPC https://t.co/bi91J33YdJ"
MarathonPetroCo,2021-08-25 12:43:49+00:00,"Our team in #NorthDakota recently presented @Bismarck_State College (BSC) with a $20,000 gift to support the school’s energy department.

With a matching donation from the ND Career Builders program, 8 BSC students will receive a $5,000 scholarship.

#MPCGives #MarathonPetroleum https://t.co/gB2pEq0lkq"
MarathonPetroCo,2021-08-23 14:42:18+00:00,"Latest from our Newsroom:

#MarathonPetroleum partners with @DucksUnlimited (DU) to restore natural habitat across the state of Utah.

#MPCGives #Sustainability 

LEARN MORE ⤵️

https://t.co/8Uu0MKLQ3M"
MarathonPetroCo,2021-08-20 13:09:56+00:00,"Cheers to Friday, y’all! We made it 💯 https://t.co/He3h6F8MHJ"
MarathonPetroCo,2021-08-19 17:39:38+00:00,"Volunteers from PROMISE, the #MarathonPetroleum Black Employee Network chapter in Catlettsburg, Kentucky, teamed up with local organizations Unlimited Futures, Inc. and All Here Together Productions for ""Public Paint Day"" in Huntington, West Virginia.

https://t.co/jqY7Q9x66o"
MarathonPetroCo,2021-08-19 13:51:02+00:00,"It’s #WorldPhotographyDay!📸

Our team at MPC--&gt;artists behind the lens, capturing the work we do so that best practices, experiences, and stories can be shared across our company and with you! 

We appreciate their dedication to the craft &amp; ability to bring who we are to life! https://t.co/iIZjdmMSqp"
MarathonPetroCo,2021-08-18 16:09:08+00:00,"Joining forces for good ⤵️

Recently, our teams at Marathon Pipe Line &amp; Marathon's Louisiana refinery combined efforts to ensure the entire student body at Central Primary School in Gonzales, LA, had the funding they needed to help students become more efficient computer users👍! https://t.co/CtLlBFl94O"
MarathonPetroCo,2021-08-13 11:01:18+00:00,"Good morning, and Happy Friday to all!

Time to #FuelUP ⛽️ https://t.co/Nse3idCPlV"
MarathonPetroCo,2021-08-12 16:03:08+00:00,"More from our $200,00 donation to the College of the Mainland in Texas City, Texas (@COMDucks) ⤵️
https://t.co/Dz3CpLhCXQ"
MarathonPetroCo,2021-08-12 12:51:29+00:00,"M/V Marathon rolling down the (Ohio) river!

📍Prospect, KY, near #Louisville 🌆 

#MarathonPetroleum https://t.co/GkCrm8wsyL"
MarathonPetroCo,2021-08-11 17:07:01+00:00,"Today is #811Day!

Give us a hand in safety by remembering to always #Call811 a few business days before starting any digging project. No project is too small!

#EarningYourTrust #MarathonPipeLine https://t.co/i1yLwJvczB"
MarathonPetroCo,2021-08-10 14:46:53+00:00,"From @GalvNews ➡️Marathon Petroleum donates $200K to scholarships *supporting 100+ students at College of The Mainland in Texas City, TX.

@COMDucks  

READ MORE ⤵️ https://t.co/psxYVqGeA5"
MarathonPetroCo,2021-08-10 10:33:31+00:00,"LATEST from the MPC Newsroom ⤵️

Healthcare Hero: Mandan (North Dakota) refinery nurse makes mission trips to serve others.

#MPCGives #ProudToBeMPC

https://t.co/NvehBYu1YS"
MarathonPetroCo,2021-08-08 15:17:29+00:00,"At #MarathonPetroleum, we actively partner with our communities, governments, and business partners to find and create shared values, making a positive difference together!

We're excited for what the future holds, @COMDucks!

#MPCGives https://t.co/6MhwRuEQzC"
MarathonPetroCo,2021-08-06 18:47:49+00:00,"It's BACK! 👏👏👏

Join Marathon Pipe Line &amp; the @OhioStateFair next week (8/11) for the 2nd Annual Spin-To-Win virtual event! 🎉🎉🎉

Scan QR Code to Join! #OhioStateFair #811Day https://t.co/m74IsAfTR7"
MarathonPetroCo,2021-08-06 18:32:48+00:00,"@littlec_oconnor We're sorry to hear that. You can call 1-866-462-7284 or, email us: CustomerRelations@marathonpetroleum.com."
MarathonPetroCo,2021-08-05 17:19:22+00:00,"Congratulations, Autumn! What an honor💯 

#MarathonPetroleum 

#ProudToBeMPC https://t.co/RuVbX11YlG"
MarathonPetroCo,2021-08-03 17:36:02+00:00,"Recently, members from our team in Martinez, CA, were on hand for a ribbon-cutting ceremony following a $25,000 donation MPC made to help start a free summer camp for the local Boys &amp; Girls Club of Contra Costa County. 

#MPCGives https://t.co/TbpMuCSV4G"
MarathonPetroCo,2021-08-02 16:09:24+00:00,"What a pic 💯💯💯

Thanks for sharing @GirlsIncDenver!

#Partnerships #MarathonPetroleum https://t.co/kMySTvZ57C"
MarathonPetroCo,2021-07-30 17:04:46+00:00,"Great #TEAMWORK on display here! 

We're happy to play a small role in prepping these youngsters for the new school year. 

#Partnership #MPCGives #MarathonPetroleum https://t.co/yzSwJRzrgi"
MarathonPetroCo,2021-07-30 12:53:39+00:00,"Marathon’s Paul G. Blazer ⚓️ heading up river this morning on the Ohio River near Louisville, KY.

📸: Rich Ammon 

#MarathonPetroleum 
#TransportationServices https://t.co/VGzXSf5gYy"
MarathonPetroCo,2021-07-29 23:33:19+00:00,"Happy #NationalInternDay!

This summer, more than 180 students from nearly 40 universities across the country are wrapping up their summer internships/co-ops with MPC.

Visit https://t.co/Y9nVlw2Tr6 to apply for an internship/co-op at MPC!

📽️ ⤵️⤵️⤵️ https://t.co/lsDDZ6Kh8N"
MarathonPetroCo,2021-07-28 22:16:53+00:00,"What a great photo!  

Thanks for sharing, Bay Area LEEDS! 

@LeedsBay it's very evident these kids have a bright future ahead.

#MPCGives #FutureOfWork #STEM https://t.co/gdPoCkyVHk"
MarathonPetroCo,2021-07-27 18:02:34+00:00,"Employee and contractor volunteers from MPC's Los Angeles refinery have brought new life to a 112-year old elementary school after recently completing their second beautification project at the campus. 

@LASchools #LosAngeles

FULL STORY ⤵️

https://t.co/sLinwhyiya"
MarathonPetroCo,2021-07-27 17:59:15+00:00,"That they do!

You all do the hard work, though! 

Proud to support @YsletaISD !!!

#Partnership https://t.co/YqAfk8iKO0"
MarathonPetroCo,2021-07-26 15:46:54+00:00,"What a story, Walt! 

Thank you for your service, number 1, and 2, Happy (EARLY) Birthday to you🎉

#HometownHero 🇺🇸🇺🇸🇺🇸 https://t.co/PHY16rpUIq"
MarathonPetroCo,2021-07-22 14:27:45+00:00,"We ❤️ this! 

These are students challenging themselves during Robotics Summer Camp at Diablo Valley College.

MPC is a proud co-sponsor of the program through Bay Area LEEDS, which links education and economic development strategies in the Bay Area.

#MPCGives #STEM #California https://t.co/RxAzqQ1cu6"
MarathonPetroCo,2021-07-21 23:32:56+00:00,"When the sun sets over our Galveston Bay refinery just outside of #Houston. 

Last year, our team here saved 13.5 million gallons of freshwater by reducing the amount needed to operate an emissions control system at its fluid catalytic cracking unit.

#Sustainability 🌿 https://t.co/NIl8Fe1K2h"
MarathonPetroCo,2021-07-20 19:04:19+00:00,"Our team in Salt Lake City is proud to partner with the Salt Lake City School District &amp; Salt Lake Education Foundation to better prepare students for future workforce opportunities.

@slcschools @Team_SLEF 

Learn more ⤵️

https://t.co/S9Kg0oBj4q"
MarathonPetroCo,2021-07-19 19:27:58+00:00,"It was a historic night on the campus of Texas Tech University Health Services Center - El Paso, and MPC was proud to be part of it. 

@TTUHSCEP #ElPasoStrong 

Read more here ⤵️

https://t.co/IRHplQwvNe"
MarathonPetroCo,2021-07-19 18:02:01+00:00,"Thank you for your dedication to our country, Roland! 

#HometownHERO 🇺🇸 https://t.co/53ppziJWpk"
MarathonPetroCo,2021-07-16 18:03:47+00:00,"Great stuff! 

Happy to support the Career Center at Riverside High School in El Paso. 

@Ranger_StuCo @RobRobledoYISD https://t.co/IzokfwCFRe"
MarathonPetroCo,2021-07-15 18:37:10+00:00,"Our team from Marathon's Mandan, ND, refinery recently headed to the ballpark, home to the @bismarcklarks, to present two local 4-H groups w/checks for $3,000.

In addition, Marathon purchased approx. 180 tickets to the game for the groups members to attend ⚾️.

#NorthDakota https://t.co/S0Q6u0x0JI"
MarathonPetroCo,2021-07-13 19:35:43+00:00,"It ended early, but the impacts of the 2021 @MarathonLPGA Classic Presented by @DanaInc_ will be felt for years to come.  

#MarathonClassic ⛳️

Read more ⤵️

https://t.co/LOXNBWsAa5"
MarathonPetroCo,2021-07-12 17:34:29+00:00,"Did you know---&gt; The #MarathonPipeLine (MPL) damage prevention team responds to approx. 185,000 one-calls annually?

By calling 811, you too are a Guardian of Public Safety.

Help protect you &amp; your community by always calling 811 before starting any digging project!

#Call811 https://t.co/PaZQpwTkvK"
MarathonPetroCo,2021-07-12 16:48:57+00:00,"Our Kenova Terminal along the beautiful Ohio River sits strategically on the Ohio/West Virginia state line and plays a key role in safely storing products for transport to multiple markets. 

 #DidYouKnow #MarathonPetroleum #EnergydLeader https://t.co/U3Zw3le5pd"
MarathonPetroCo,2021-07-11 22:10:19+00:00,"Congratulations to Nasa Hataoka, your 2021 Marathon Classic presented by Dana 🏆 CHAMPION 🏆 https://t.co/q6FVzRWXfn"
MarathonPetroCo,2021-07-11 20:34:06+00:00,The weather sure didn’t cooperate for today’s fourth and final round of the @MarathonLPGA ☔️⛳️☔️ https://t.co/KK8NC5mmWD
MarathonPetroCo,2021-07-11 20:15:20+00:00,We have a winner ⤵️ https://t.co/Y1vKsTFq6N
MarathonPetroCo,2021-07-10 01:19:56+00:00,"Round 2 of the 2021 Marathon Classic Presented by Dana is in the books ⛳️🏌️‍♀️⛳️

Here are four of our favorite shots from today's play. 

#MarathonLPGAClassic https://t.co/smXH6YSZ96"
WasteManagement,2021-12-14 13:41:38+00:00,"@arpitagrawal83 Hi, thank you for reaching out. We ask that you visit our website and register as a supplier. Please visit https://t.co/UmUkkWXGqP and register today. Have a great day. ^sc"
WasteManagement,2021-12-13 20:32:34+00:00,"@Dpeterson34 Please reach out in the future if you need assistance. We will need your complete service address sent to us via direct message. However, based on the pictures of your cans, we may not be your waste provider. ^rn"
WasteManagement,2021-12-13 20:16:39+00:00,"@TheLadyThemis1 Hello, we are sorry to hear about your experience. Will you please Direct Message us your complete service address so that we look into this? ^rn"
WasteManagement,2021-12-13 20:08:52+00:00,"@mztif2u Hello, we are sorry to hear your service was missed. Will you please Direct Message us your complete service address if you still require assistance? ^rn"
WasteManagement,2021-12-13 20:07:09+00:00,"@Dpeterson34 Hello, we are sorry to hear your service was missed. Will you please Direct Message us your complete service address if you still require assistance? ^rn"
WasteManagement,2021-12-13 19:24:17+00:00,"@mrsalazarshhs Hello, we could not play the entire video. Will you please direct message us your complete service address? ^rn"
WasteManagement,2021-12-13 18:41:52+00:00,"@Robin64814738 Hello, we are sorry to hear your service was missed. Will you please Direct Message us your complete service address if you still require assistance? ^rn"
WasteManagement,2021-12-13 18:41:20+00:00,"@Loreanoverstre2 You tagged Waste Management. Is there something we can help you with? If yes, please direct message us your concerns. ^rn"
WasteManagement,2021-12-13 18:36:59+00:00,"@MikeFromHC Hello, we are sorry, but the calendar may not be available yet. We would be happy to look into that for you. Will you please private message us your complete service address? ^rn"
WasteManagement,2021-12-13 18:34:47+00:00,"@arpitagrawal83 Hello, I believe at this moment wind turbine blades are not recyclable. ^rn"
WasteManagement,2021-12-13 17:14:15+00:00,"@meganpaasch Hello, we are sorry to hear you have yet to receive your cans. Will you please Direct Message us your complete service address so that we may look into this? ^rn"
WasteManagement,2021-12-13 17:11:14+00:00,"@apete Hello, we are sorry to hear you have yet to receive your cans. Will you please Direct Message us your complete service address so that we may look into this? ^rn"
WasteManagement,2021-12-13 15:50:59+00:00,"@AlwaysMetanoia Hello, we are sorry to see this and would be happy to review the matter. Would you please direct message us your complete service address if you would like assistance? ^rn"
WasteManagement,2021-12-13 15:29:06+00:00,"@BrujaBee817 We are sorry to hear about your experience. If you would like us to look into this for you, please direct message us your complete service address. ^rn"
WasteManagement,2021-12-10 22:51:20+00:00,"@LauraBadStevens Hello, we are sorry to hear about the service concerns with your recycling pickup. When you have a moment, please direct message us your complete service address. ^rb"
WasteManagement,2021-12-10 22:05:06+00:00,@hjhayes3 Hello - we thank you for confirming this with us and hope you have a wonderful rest of your day and weekend! ^rb
WasteManagement,2021-12-10 15:53:39+00:00,"@mamasgotkids Hello, we understand billing can be frustrating.  Please direct message us your complete service address, and we will take a closer look into your billing.  Thank you ^dm"
WasteManagement,2021-12-10 15:44:01+00:00,"@hemelavanilla Hello, we can understand your frustration, thank you for letting us know these are full.  If possible, can you private message us the location of these dumpsters and we will work on this immediately.  Thank you ^dm"
WasteManagement,2021-12-10 14:32:16+00:00,"@santiago_genara Hello, we understand missed service is frustrating. You have connected with the Corporate office and will follow up to confirm service is completed. Thank you. ^sr"
WasteManagement,2021-12-09 21:53:12+00:00,"@ChrisCrusher27 Hello, we know the delay is frustrating.  If you would like us to look into this, please direct message us your complete service address.  Thank you ^dm"
WasteManagement,2021-12-09 21:51:24+00:00,"@Kapphdqtrs Hello, we are sorry to hear about the service concerns with the trash pickup difficulties. When you have a moment, please direct message us your complete service address. ^rb"
WasteManagement,2021-12-09 21:50:37+00:00,"@atruewoman1 Hello, we are sorry to hear about the service concerns with your pickups as of late. When you have a moment, please direct message us your complete service address. ^rb"
WasteManagement,2021-12-09 20:31:06+00:00,"@snake26467 Hello, we would be happy to assist with this. When you have a moment, please direct message us your complete service address and any concerns you may have. ^rb"
WasteManagement,2021-12-09 20:23:29+00:00,"@kristenbrant Hello, I know service misses are frustrating.  Please direct message us your complete service address so we can look into this further for you.  Thank you ^dm"
