,user,content,score,prediction
14100,FM_FCX,Julia Torreblanca Vice PresidentCorporate Affairs CerroVerde operations Peru one 50 influential women country ’ business community WeAreFreeportMcMoRan ForemostInCopper leadership WomeninBusiness womenleaders,C,C
14101,FM_FCX,We ’ pleased support WorldTBDay show ongoing commitment EndTB COVID19 respiratory illnesses afflict people worldwide Visit info WeAreFreeportMcMoRan EWTB,C,C
14102,FM_FCX,On WorldWaterDay learn commitment work collaboratively stakeholders secure access water socially environmentally responsible manner WeAreFreeportMcMoRan ForemostinCopper ESG sustainability SDG6 CleanWaterforAll,C,C
14103,FM_FCX,See collaboration grows communitymanaged greenhouse built El Abra employees community members Learn WeAreFreeportMcMoRan ForemostInCopper Chile ElAbra Biodiversity SDG15 Reponsibleproduct,C,C
14104,FM_FCX,Congratulations appointment CEO WeAreFreeportMcMoRan ForemostInCopper,C,C
14105,FM_FCX,On InternationalWomensDay every day FreeportMcMoRan thanks dedicated women From haul truck board room make difference InternationalWomensDay2021 IWD2021 ChooseToChallenge WomenInMining WeAreFreeportMcMoRan ForemostInCopper,C,C
14106,FM_FCX,We ’ proud announce two sites awarded The designation signifies commitment safe ResponsibleProduction Learn ESG mining SDG12 copper MiamiAZ ElPaso CerroVerde ElAbra AtlanticCopper,C,C
14107,FM_FCX,For significant contributions community Spain VPNorth America Smelting Refining Miguel Palacios received university ’ Medal Honor 2021 ceremony Learn WeAreFreeportMcMoRan AtlanticCopper,C,C
14108,FM_FCX,FreeportMcMoRan proud sponsor MINEXCHANGE 2021 SME Annual Conference amp Expo This annual event allows colleagues thought leaders across mining industry share innovations ideas WeAreFreeportMcMoRan ForemostInCopper MINEXCHANGE2021 WhyMiningMatters,C,C
14109,FM_FCX,’ new 100megawatt solar plant helping Miami Ariz operations take important next step toward lowering carbon footprint aligning Copper Mark criteria WeAreFreeportMcMoRan ForemostinCopper CopperMark copper Miami,C,C
14110,FM_FCX,Successes Morenci operations featured February cover story Mining engineering magazine official publication WeAreFreeportMcMoRan ForemostInCopper agile,C,C
14111,FM_FCX,With little help burrowing owls returned Safford Ariz We ’ partnered Wild Heart rescue give highly social raptors wing diminishing habitat helping construct artificial burrows,C,C
14112,FM_FCX,Maria Beltran PhD chemist analyst Atlantic Copper Spain one many WomenInScience work global company Read makes difference honor InternationalDayofWomenandGirlsinScience WeAreFreeportMcMoRan,C,C
14113,FM_FCX,Our company Medical Director Dr Richard Vinroot took part vaccine study August September 2020 Here shares account safety vaccine help defeat virus WeAreFreeportMcMoRan covid19 covidvaccine Watch,C,C
14114,FM_FCX,Bert Odinet VP CIO Chief Innovation Officer shares insights company driving digital transformation global mining operations Deloitte ’ WSJ CIO Journal WeAreFreeportMcMoRan mining ForemostInCopper agile,C,C
14115,FM_FCX,FreeportMcMoRan Inc announced late Tuesday changes Board Directors appointment Richard C Adkerson Chairman Board reinstatement common stock dividend Read,C,C
14116,FM_FCX,’ 2021 World ’ Most Admired Companies list today ’ WeAreFreeportMcMoRan ForemostinCopper MostAdmiredCos,C,C
14117,FM_FCX,Venture Grasberg Block Cave one world ’ large technologically advanced underground mine complex without leaving home WeAreFreeportMcMoRan ForemostinCopper copper mining mininglife,C,C
14118,FM_FCX,Read 2020 fourthquarter yearend results released today WeAreFreeportMcMoRan ForemostInCopper,C,C
14119,FM_FCX,FreeportMcMoRan remains committed responsibly producing copper proud Miami operation becoming fourth site receive Copper Mark WeAreFreeportMcMoRan ForemostInCopper copper MiamiAZ,C,C
14120,FM_FCX,FreeportMcMoRan mourns death former Chairman James Robert “ Jim Bob ” Moffett passed away January 8 age 82 Read legendary geologist visionary news release,C,C
14121,FM_FCX,Congratulations receiving Mitra Bakti Husada award – Indonesia ’ Department Public Health high recognition ongoing efforts stop spread COVID19 Mimika Regency Papua Indonesia Learn,C,C
14122,FM_FCX,We support biodiversity efforts minimize environmental impact Read biodiversity team operation working help endangered guanacos thrive Peru WeAreFreeportMcMoRan sustainability endangeredspecies guanaco,C,C
14123,FM_FCX,The holidays time family friends However choose celebrate please stay safe healthy WeAreFreeportMcMoRan,C,C
14124,FM_FCX,Underground mines used railways centuries But Grasberg Block Cave ’ automated system takes new level Read Global Mining Review WeAreFreeportMcMoRan ForemostInCopper copper Grasberg Indonesia,C,C
14125,FM_FCX,At FreeportMcMoRan providing leadership opportunities Thats El Abra operations Chile partnered Pontificia Universidad Católica de Chile build strong leaders strong communities Learn,C,C
14126,FM_FCX,On critical HumanRightsDay history ’ proud announce ElAbra awarded The designation signifies commitment responsible copper production including UNGP Read,C,C
14127,FM_FCX,Its NationalMinersDay today thank miners essential workers whose commitment dedication safely working every day critical supporting America ’ infrastructure economy WeareFreeportMcMoran ForemostInCopper,C,C
14128,FM_FCX,Thanks people like Julio Jimenez TyroneNM operations earned another Safe Operator Year award Large Mines category NM Bureau Mine Safety Read ForemostinCopper SafeProductionMatters FreeportMcMoRan safetyfirst,C,C
14129,FM_FCX,Our BagdadAZ operation celebrates 50 years since SXEW plant commissioned Its old known consistently used plant world produced nearly 1 billion pounds copper Watch WeAreFreeportMcMoRan ForemostInCopper coppertown,C,C
14130,FM_FCX,FreeportMcMoRan received National Mining Health Safety Technology Innovation Award Metal Sector haul truck driver safety See sets us apart Read WeAreFreeportMcMoRan ForemostInCopper mining safety,C,C
14131,FM_FCX,Were proud sponsor first virtual As COVID19 continues impact us excited join APEC leaders amp discuss work together spur growth aftermath pandemic APECCEODialogues,C,C
14132,FM_FCX,We pleased named 2020 World ’ Best Employers List – No 366 750 The rankings Forbes Statista based 160000 anonymous employee surveys 58 countries Read WeAreFreeportMcMoRan ForemostinCopper,C,C
14133,FM_FCX,Today join US honoring served serving nation ’ military This includes many employees workforce bring skills experience make us good strong company VeteransDay Watch,C,C
14134,FM_FCX,Today celebrate Safford operations produced 2 billionth pound copper That ’ enough copper 40 million automobiles 222000 airplanes 181818 diesel locomotives Our copper touches lives ForemostinCopper WeAreFreeportMcMoRan SaffordAZ copper,C,C
14135,FM_FCX,Its BatWeek Learn partnered protect 2 million bats Eagle Creek Bat Cave near MorenciAZ Watch WeAreFreeportMcMoRan BatWeek2020 Mexicanfreetailbats bats conservation,C,C
14136,FM_FCX,Read ThirdQuarter 2020 Results released today,C,C
14137,FM_FCX,recognized Tohono Care Maintenance crew Arizona safety nine times last decade Learn WeAreFreeportMcMoRan ForemostinCopper safety safetyfirst safetyculture SafeProductionMatters,C,C
14138,FM_FCX,At FreeportMcMoRan respect rights interests cultural heritage indigenous peoples – North America around world On IndigenousPeoplesDay learn WeAreFreeportMcMoRan ForemostInCopper,C,C
14139,FM_FCX,Copper critical achieving several UN Sustainable Development Goals enabling global energy transition Read climate report steps climatefriendly future WeAreFreeportMcMoRan ForemostinCopper ClimateWeekNYC,C,C
14140,FM_FCX,Copper plays essential role clean energy production global transition lowcarbon economy Learn WeAreFreeportMcMoRan ForemostinCopper ESG ResponsibleProduction Mining ClimateWeekNYC ClimateWeek2020,C,C
14141,FM_FCX,As ClimateWeekNYC kicks committed – new responsible production framework Read commitment validate six operating sites WeAreFreeportMcMoRan ForemostinCopper ESG ResponsibleProduction Mining climateweek2020,C,C
14142,FM_FCX,Two new species crabs certified near PT Freeport Indonesia reclaimed land new mangrove forests support biodiversity Ajkwa River estuary link Facebook WeAreFreeportMcMoRan ForemostinCopper sustainability,C,C
14143,FM_FCX,As fire season rages ’ success story BagdadAZ drone pilots teamed emergency responders save homes keep fire away propane tanks WeAreFreeportMcMoRan drones wildfire widlfiresafety wildfireseason,C,C
14144,FM_FCX,Congrats Corporate Communications team winning InHouse Employee Engagement Award Public Relations amp Communications Association Southeast Asia Read SaPuAir WeAreFreeportMcMoRan FCX,C,C
14145,FM_FCX,We proud announce elected Richard C Adkerson Vice Chairman Board President Chief Executive Officer FreeportMcMoRan new chairman Learn ICMM WeAreFreeportMcMoRan ForemostinCopper,C,C
14146,FM_FCX,ElAbra first private mining company Chile certified meet country ’ strict standards gender equality worklife balance Learn WeAreFreeportMcMoRan ForemostinCopper equality genderequality,C,C
14147,FM_FCX,Morenci Safford operations donated 72000 bottles water tribal neighbors remote parts AZ help water shortage made bad COVID19 Learn WeAreFreeportMcMoRan ForemostinCopper Community WeAreInThisTogether,C,C
14148,FM_FCX,Our CerroVerde operations recently donated oxygen generating plant Honorio Delgado Regional Hospital Arequipa Peru The plant generate 720 cubic meters oxygen daily — enough 50 COVID19 patients WeAreFreeportMcMoRan ForemostInCopper WeAreInThisTogether,C,C
14149,FM_FCX,We miss seeing person But FreeportMcMoRan moved quarterly community meetings online continue respond COVID19 pandemic Learn,C,C
14150,FM_FCX,Congratulations Safford team completing Lone Star project Arizona zero losttime safety incidents budget ahead schedule,C,C
14151,FM_FCX,FreeportMcMoRan supports Global Industry Standard Tailings Management efforts promote safe management tailings facilities Were proud achieved focus implementation Standard membership,C,C
14152,FM_FCX,Our innovative employees always look good – safe – way job Watch MiamiAZ operations find new way use drone help safely extend fiber optic cable across Arizona site Watch WeAreFreeportMcMoRan ForemostInCopper,C,C
14153,FM_FCX,Pratita “ Tito ” Puradyatimika botany rock star The employee two plants named research remote region near operations Indonesia His recent namesake Diplycosia puradyatmikai PTFI Learn,C,C
14154,FM_FCX,As part commitment leader ResponsibleProduction metals published firstever OECDStep5 report DueDiligence efforts mineral supply chains ForemostInCopper WeAreFreeportMcMoRan copper,C,C
14155,FM_FCX,Congrats Joe Herrera haul truck driver Morenci operations Arizona 50year career perfect safety record Watch WeAreFreeportMcMoRan ForemostInCopper SafetyMatters MorenciAZ,C,C
14156,FM_FCX,Mark calendar FCX Q2 earnings call scheduled 10 EST Thursday July 23 Visit preregister WeAreFreeportMcMoRan ForemostInCopper,C,C
14157,FM_FCX,This year celebrate 50th Anniversary AtlanticCopper Huelva Spain Innovation people made one energyefficient copper smelters world WeAreFreeportMcMoRan ForemostInCopper,C,C
14158,FM_FCX,Today recognize Safford Operations Emergency Response Team They recently worked GlobeAZ Fire Graham Co Search Rescue save 14 10yearold trapped 30foot hole enjoyed natural waterslides Read,C,C
14159,FM_FCX,Congrats FreeportMcMoRan Foundation Pres Tracy Bame named one AZ Business magazine ’ Most Influential Women 2020 She long history leading company ’ social responsibility programs WeAreFreeportMcMoRan WomenInMining Watch,C,C
14160,FM_FCX,Whether work play must StopTheSpread COVID19 Join Medical Director practicing 3 Ws 1 Wear mask 2 Watch distance stay least 6 feet apart 3 Wash hands WeAreInThisTogether WeAreFreeportMcMoRan,C,C
14161,FM_FCX,Read news release update secondquarter 2020 operational financial performance You also register 2Q 2020 Conference Call scheduled 10 EST Thursday July 23 ForemostInCopper,C,C
14162,FM_FCX,Happy IndependenceDay From ringing copper bells celebration 1776 firing copper probe comet 2005 — copper always played role July4 ForemostInCopper WeAreFreeportMcMoRan,C,C
14163,FM_FCX,It ’ PollinatorWeek Bees butterflies bats provide 1 3 bites food eat We established pollinator gardens reclamation planting areas help transport allimportant pollen grains Create Visit,C,C
14164,FM_FCX,Education bedrock success El Abra operations Chile awarded 62 scholarships assist indigenous students furthering studies Learn WeAreFreeportMcMoRan ElAbra Chile,C,C
14165,FM_FCX,Were honored part support healthcare professionals front lines COVID19 PPE need CerroVerde WeAreInThisTogether WeAreFreeportMcMoRan,C,C
14166,FM_FCX,As countries try recover pandemic focus infrastructure reports boom demand copper,C,C
14167,FM_FCX,A lot goes learning many children includes comfortable desk chair That CerroVerde operations Peru donated 4296 pieces furniture upcycled wood packing material ForemostInCopper Learn,C,C
14168,FM_FCX,We support communities operate thru partnership Our company matching funds directed toward providing COVID19 relief directly families business owners organizations throughout AZ NM Learn,C,C
14169,FM_FCX,As COVID19 continues globally commitment communities operate hasnt wavered Our ElAbra operations donated lifesaving ventilators Calma Chile The machines undoubtedly touch countless lives WeAreFreeportMcMoRan ForemostInCopper,C,C
14170,FM_FCX,We honored part 2020 TheCivic50 announced today helping accelerate positive change workforce communities world WeAreFreeportMcMoRan ForemostInCopper Learn,C,C
14171,FM_FCX,Safety priority No1 weve purchased two PCR units test employees great community COVID19 These units help us protect employees serve community resource analyze tests around Papua,C,C
14172,FM_FCX,We published 2019 Annual Sustainability inaugural 2019 Climate reports Visit learn longstanding commitment significant work responsibly manage ESG performance ForemostInCopper WeAreFreeportMcMoRan ResponsibleMining,C,C
14173,FM_FCX,The FreeportMcMoRan Atlantic Copper Foundation congratulates 85 scholarship recipients announced Many joined University Rector María Antonia Peña Foundation President Heliodoro Mariscal via video conference praised perseverance,C,C
14174,FM_FCX,Today join rest US honoring made ultimate sacrifice service nation This MemorialDay join us thanking active duty servicemen women veterans service remembering fallen never forgotten,C,C
14175,FM_FCX,TBT Take look past winners annual employee wildlife photo contest done partnership From pythons hungry roadrunner mountain goat employees real talent capturing beautiful world around,C,C
14175,FM_FCX,TBT Take look past winners annual employee wildlife photo contest done partnership From pythons hungry roadrunner mountain goat employees real talent capturing beautiful world around,C,C
14176,FM_FCX,TBT Take look past winners annual employee wildlife photo contest done partnership From pythons hungry roadrunner mountain goat employees real talent capturing beautiful world around,C,C
14176,FM_FCX,TBT Take look past winners annual employee wildlife photo contest done partnership From pythons hungry roadrunner mountain goat employees real talent capturing beautiful world around,C,C
14177,FM_FCX,Heres history Coppers bacteriafighting powers key healthy future Copper Antimicrobial publichealth SDG3,C,C
14178,FM_FCX,We ’ donated thousands items – including unvented goggles face shields tents – hospitals medical clinics organizations three states six tribal nations North America battle covid19 We…,C,C
14179,FM_FCX,Your communities communities working ensure medical personnel worldwide good equipped fight COVID19 We ’ donated ventilators face shields ambulance video equipment much WeAreInThisTogether Watch,C,C
14180,FM_FCX,View FirstQuarter 2020 Results Revised Operating Plans released today,C,C
14181,FM_FCX,COVID19 us practicing PhysicalDistancing wont keep us GlobalVolunteerMonth 50th anniv EarthDay This year taking digital Complete projects home share online Need ideas Visit,C,C
14182,FM_FCX,COVID19 bacteria match copper See new graphic,C,C
14183,FM_FCX,FreeportMcMoRan Medical Director Dr Richard Vinroot served medic Afghanistan emergency room doctor physician w Today helps fulfill commitment protect employees families COVID19 Watch,C,C
14184,FM_FCX,The recommends everyone wear face mask nose mouth help slow spread COVID19 Here ’ simple way make one tshirt WeAreInThisTogether,C,C
14185,FM_FCX,Great article copper helping fight bacteria since ancient times,C,C
14186,FM_FCX,Safety top priority Here ’ ’ working together employees stop spread COVID19 WeAreInThisTogether,C,C
14187,FM_FCX,From SocialDistancing screening sanitizing sites around world ’ made many enhancements increase safety employees part COVID19 response We ’ family FreeportMcMoRan safety priority No 1 WeAreAllInThisTogether,C,C
14188,FM_FCX,Copper aid fight bacteria viruses COVID19 Wash hands read,C,C
14189,FM_FCX,A message CEO Stakeholders,C,C
14190,FM_FCX,Please read news release,C,C
14191,FM_FCX,FreeportMcMoRan dedicated sustainable responsible mining For us means investing employees communities live serve We ’ honored listed one 300 America ’ Most Responsible Companies 2020,C,C
14192,FM_FCX,Employee health safety center everything We taken multiple steps stop spread coronavirus COVID19 We part operate safely protect employees families communities You help,C,C
14193,FM_FCX,Read todays operational update FCX,C,C
14194,FM_FCX,Wherever FreeportMcMoRan operates work ensure women surrounding communities opportunities education full economic participation help build sustainable futures InternationalWomensDay WeAreFreeportMcMoRan,C,C
14195,FM_FCX,Copper pretty sustainable energy efficient It kills variety bacteria viruses effectiveness rate 999 Heres science behind first antimicrobial metallic touch surface registered EPA,C,C
14196,LockheedMartin,The immersive training safe mission Our FVL training solutions good prepare pilots field missions tomorrow,A,A
14197,LockheedMartin,Its coming together meaning first flight horizon,A,A
14198,LockheedMartin,Building 5G right demands strong collaboration Thats weve teamed build technologies provide ultrasecure reliable connections systems across domains,A,A
14199,LockheedMartin,Ensuring future skilled workforce vital supporting warfighter Congrats 40 years partnership 🤝,A,A
14200,LockheedMartin,Special Delivery Lightning Edition UK pilots came production facility ferry three new aircraft back across pond — hear thoughts F35 delivering,A,A
14201,LockheedMartin,Well deserved Ms Ferguson 👏 🎉,A,A
14202,LockheedMartin,We ’ transforming training X2® family helicopters Commonality components cockpits simulators drastically simplifies training pilots maintainers FVL ArmyModernization,A,A
14203,LockheedMartin,Connected ➡️ Protected Learn ’ regaining high ground space linking together domains fast communications future battlespace,A,A
14204,LockheedMartin,Our team continues focus mission customers around world See,A,A
14205,LockheedMartin,Space mysterious place often redefines science know As OSIRISREx spacecraft got close ancient interstellar object known asteroid Bennu scientists noticed something strange happening,A,A
14206,LockheedMartin,Is us looking stacked 💪 successfully integrated onto SLS preparation targeted launch window February Artemis I WeAreGoing,A,A
14207,LockheedMartin,The space station launch single flight fully outfitted use upon arrival orbit Starlab offers nearly commercial utilization space ISS providing support private entities public institutions foreign governments,A,A
14208,LockheedMartin,As part Commercial LEO Destination initiative Starlab includes large habitat capable supporting four astronauts time stateoftheart research lab docking ports 60kW power propulsion system large robotic arm servicing cargo,A,A
14209,LockheedMartin,Welcome aboard Starlab United States first ever freeflying commercial space station Were teaming create permanent continued US presence lowEarth orbit 2027,A,A
14210,LockheedMartin,What comes next Lucy Three Earth gravity assists slingshot deep space💫 Lucys mission path complex allow spacecraft visit recordbreaking number asteroids next 12 years,A,A
14211,LockheedMartin,Lucy way Our mission operations team Colorado flying spacecraft Congratulations Lucy team mission partners,A,A
14212,LockheedMartin,Lucy meet sky Thanks lift 🚀,A,A
14213,LockheedMartin,Rise shine space fans Lucy launches Tminus 30 minutes ⬇️,A,A
14214,LockheedMartin,Are ready rocket roll 🎵 Pump space jams ahead Lucys liftoff tomorrow curated playlist,A,A
14215,LockheedMartin,Thanks boosts years Go Atlas V go Centaur go Lucy,A,A
14216,LockheedMartin,Learn vision future,A,A
14217,LockheedMartin,Watch CEO Jim Taiclet outline vision 21st Century warfare,A,A
14218,LockheedMartin,Step 4 Data processed real time determine distance trajectory threat Are tracking bird Or unmanned aerial vehicle missile jet Friendly hostile Sentinel A4 identify items quick radar helping operators react accordingly,A,A
14219,LockheedMartin,Step 3 The radar receiver accepts reflected energy radio waves converts digital data processing,A,A
14220,LockheedMartin,Step 2 Those waves reflected objects That reflection helps radar operators determine features object – distance direction speed shape range,A,A
14221,LockheedMartin,Step 1 Radars transmit narrow beams electromagnetic radio waves pulses,A,A
14222,LockheedMartin,Our team recently completed production first Sentinel A4 — new radar — 18 months Soldiers rely tech warn incoming threats To celebrate early delivery ’ shedding light radar technology works,A,A
14223,LockheedMartin,Big congratulations Captain What incredible ride must,A,A
14224,LockheedMartin,Cheers 246 years🎉,A,A
14225,LockheedMartin,Thanks listening great question We doubt well see working space industry day soon 🚀,A,A
14226,LockheedMartin,Well answering questions submitted LucyLaunchLearn Thanks tuning learn Lucy mission explore Trojan asteroids,A,A
14227,LockheedMartin,Our speakers VP amp GM Commercial Civil Space Deputy Principal Investigator Lucy Deep Space Exploration Engineer amp Space Communicators,A,A
14228,LockheedMartin,Were kicking new Outer Spaces series Lucy 101 mission experts Lucy next big science mission launching deep space Saturday Oct 16,A,A
14229,LockheedMartin,Tuning You may wondering whos Start,A,A
14230,LockheedMartin,🎙️ LIVE NOW Were talking Lucy asteroids spacecraft engineering mission could uncover history solar system Join ⬇️,A,A
14231,LockheedMartin,Capable reliable mobile The HIMARS launcher reached two million operating hours counting – milestone represents battletested dependability warfighters around world AUSA2021,A,A
14232,LockheedMartin,Were trying something new 🎙️ Join us Oct 12 noon ET hear live experts LucyMission Trojan asteroids Submit questions advance using LucyLaunchLearn,A,A
14233,LockheedMartin,Recordbreaker Asteroidhunter Lucy operate farther sun previous solarpowered spacecraft visit eight asteroids 12 years The journey begins Oct 16 🚀,A,A
14234,LockheedMartin,How ensure instruments spacecraft play nicely 12year 4billion mile mission Lockheed Martin engineer Emily talks challenges rewards instrumenting Lucy next spacecraft headed deep space WSW2021,A,A
14235,LockheedMartin,Thank Rick leadership 20 years driving innovation Lockheed Martin,A,A
14236,LockheedMartin,Join us Outer Spaces🎙 In first Oct 12 hear experts mission visit Trojan asteroids might unveil Earth ’ origins Submit questions LucyLaunchLearn Tap get notified ⬇️,A,A
14237,LockheedMartin,purposeful passengers – including Commander Moonikin Campos – paving way real astronauts ride spacecraft Artemis missions But tested waters Moonikin WSW2021,A,A
14238,LockheedMartin,Space going boldly one gone This WorldSpaceWeek celebrate pushing boundaries scientific discovery paving way next generation space explorers WSW2021,A,A
14239,LockheedMartin,Preparing spacecraft travel deep space – four billion miles exact – takes lot work Emily electrical test engineer team shares like prepare Lucy recordbreaking journey Trojan asteroids,A,A
14240,LockheedMartin,When terrestrial tech used space missions leads new lifebettering applications Earth call virtuous cycle,A,A
14241,LockheedMartin,From supersonic flight land deep space exploration advanced production allows us push boundaries possibility Learn work done digital factories 👇 MFGDay21,A,A
14242,LockheedMartin,Finally SpaceMakers podcast takes listeners behind scenes challenging innovative space missions shaping future space economy exploration human robotic spaceflight InternationalPodcastDay,A,A
14243,LockheedMartin,Curious Universe takes listeners around wonders universe space travel – exploring faraway galaxies astronaut training programs life space,A,A
14244,LockheedMartin,Constellations connects listeners new ideas experts shaping satellites space Check episode 5G JADO featuring Stacy Kubicek VP amp GM Mission Solutions Lockheed Martin,A,A
14245,LockheedMartin,shares exploration stories Moon Mars beyond – lunar landers space lasers rocket launches,A,A
14246,LockheedMartin,Overheard features conversations explorers scientists theyre driving discoveries worldand out space PS Check episode certain asteroidbound spacecraft,A,A
14247,LockheedMartin,Houston We Have A Podcast explores world human spaceflight Listen indepth conversations astronauts scientists engineers make human spaceflight possible,A,A
14248,LockheedMartin,Our team always seeking diverse perspectives story space One popular place find Podcasts For InternationalPodcastDay weve curated list podcasts space experts use stay informed inspired What favorites ⬇️,A,A
14249,LockheedMartin,The Orion spacecraft lifesustaining jewel program Hear builders behind mission,A,A
14250,LockheedMartin,Littoral Combat Ships play unique role supporting missions due adaptability speed minimal manning For behind scenes look USS St Louis went construction active service check special,A,A
14251,LockheedMartin,Deep space awaits In next episode SpaceMakers examine engineering spacecraft take first woman next man Moon,A,A
14252,LockheedMartin,The committed innovation technical excellence global leadership aerospace industry Congratulations CEO Jim Taiclet teammates named 2022 Associate Fellows,A,A
14253,LockheedMartin,Flying inverted high altitude easy task human body See Kasey human factors engineer uses STEM concepts like biology physiology design deliver aircraft keep pilots safe enable complete missions,A,A
14254,LockheedMartin,A big month CH53K On Sept 5 K completed first fleet mission recovering 15200pound MH60S Last week celebrated completion first Connecticutbuilt King Stallion OnlyTheKCan,A,A
14255,LockheedMartin,Ever wondered takes engineer spacecraft travel almost four billion miles Katie Oakman shares experience developing Lucy oneofakind spacecraft could unlock origins solar system,A,A
14256,LockheedMartin,Protecting skies around world 12 countries choose PAC3 Missile Segment Enhancement world ’ advanced air defense missile Learn recent advancements within PAC3 family,A,A
14257,LockheedMartin,Chemistry fuels work building flow batteries store renewable energy like solar wind Watch teammate Alex uses chemistry engineer technology shaping future,A,A
14258,LockheedMartin,Were setting sights Jupiter The Trojan asteroids around gas giant old relics solar system In new SpaceMakers episode go behind scenes mission tour seven ancient time capsules,A,A
14259,LockheedMartin,Future missions start digital thread We ’ infusing digital approaches disruptive innovation deliver new capabilities fast affordably ASC21,A,A
14260,LockheedMartin,The spacecraft gets unloaded plane taken facility team prepare launch Stay tuned Lucys launch Trojan asteroids weeks ⬇️,A,A
14261,LockheedMartin,Hello Florida The runway big enough fit behemoth plane Space Shuttle landing strip 🚀,A,A
14262,LockheedMartin,We ’ ready takeoff A team 30 people help prep spacecraft launch travel along stay Florida next three months,A,A
14263,LockheedMartin,Once gets Buckley team 40 people carefully shimmy spacecraft C17 cargo plane carry weight equivalent 14 elephants,A,A
14264,LockheedMartin,First turn custom shipping crate mini clean room environment house spacecraft Then heads special truck full police escort,A,A
14265,LockheedMartin,The Lucy spacecraft journey millions miles Jupiter ’ Trojan asteroids late year But first took little trip Florida ☀️,A,A
14266,LockheedMartin,The way deliver finished spacecraft bit different package gets delivered house Ever wonder move 3417 lb spacecraft manufacturing facility Cape Canaveral launch HeresHow🧵,A,A
14267,LockheedMartin,Twelve years four billion miles seven asteroids In short weeks Lucy journey lifetime Hear team making happen,A,A
14268,LockheedMartin,We ’ maximizing connectivity across total force help warfighters win every domain enabling fast decisive action required 21st century ASC21,A,A
14269,LockheedMartin,Welcome back job well done Congrats teammate crew successful mission Inspiration4,A,A
14270,LockheedMartin,Asteroid sample ➡️ Moon colonization Learn two might linked,A,A
14271,LockheedMartin,Cheers 74 years USAF74,A,A
14272,LockheedMartin,Did know mini hitchhikers Small cubesats – like LunIR moon mapping satellite – rideshare Artemis launch collect critical lunar information ahead human visitors Moon late missions,A,A
14273,LockheedMartin,LMXT America ’ Next Strategic Tanker Introducing LMXT — built America Americans Americans Tailored meet requirements future,A,A
14274,LockheedMartin,44 Satellites need refuel weve invested Orbit Fabs Gas Stations Space™ technology ensure satellites wont run E space,A,A
14275,LockheedMartin,34 How upgrades delivered satellites orbit CubeSats — large toaster — deployed orbit deliver needed upgrades space assets,A,A
14276,LockheedMartin,24 Hardware upgrades satellites onorbit possible help ASPIN enables inspace satellite docking via plugandplay adapter See works ⬇️,A,A
14277,LockheedMartin,We ’ already built aircraft refuel flight Now ’ building spacecraft investing technologies refuel upgrade satellites already space HeresHow,A,A
14278,LockheedMartin,Always Innovating Together customers suppliers Skunk Works® team continues define ’ possible harnessing late manufacturing processes optimize rapid endtoend digital production Learn,A,A
14279,LockheedMartin,Congratulations Our teammate joins ranks Lockheed Martin employees made incredible journey space Learn More Inspiration4,A,A
14280,LockheedMartin,While ’ share aircraft design secrets explain math helps land jets carriers sea Check “ Talk Techy ” new series shows realworld examples engineers apply STEM surprising ways👇,A,A
14281,LockheedMartin,Good luck Godspeed teammate rest crew Inspiration4,A,A
14282,LockheedMartin,A sustainable human presence Moon close think We proud selected develop lunar human landing system concepts pave way humans living working deep space near future,A,A
14283,LockheedMartin,Speed connectivity intelligence define next 100 years aviation Learn ’ applying breakthroughs three power today tomorrow ’ aircraft FVL,A,A
14284,LockheedMartin,It touchandgo moment In new episode SpaceMakers relive emotions tag day hear experts asteroid study impact future space colonization,A,A
14285,LockheedMartin,A lot happen 27322 days takes Moon orbit Earth Our monthly newsletter keep intheknow mission updates new technologies teams pushing boundaries space,A,A
14286,LockheedMartin,55 But worry – weve got best bright minds working solution Read Over Dusty Moon challenge ➡️,A,A
14287,LockheedMartin,45 Regolith actually risk humans machines Moon fine dangerous breathe could damage equipment thats designed properly,A,A
14288,LockheedMartin,35 Moving dust might seem easy try moving point A point B place doesnt atmosphere experiences extreme temperature swings 400 degrees onesixth gravity Earth,A,A
14289,LockheedMartin,25 Moon dust regolith different Earth dust Its fine abrasive jagged never seen erosion water wind,A,A
14290,LockheedMartin,Were working creative way move moon dust – Thread,A,A
14291,LockheedMartin,Picture Youre sitting office work flying spacecraft 200 million miles away Earth touch asteroid Hear innovators exactly,A,A
14292,LockheedMartin,As threat environment evolves pilot training must advance prepare aviators fight win,A,A
14293,LockheedMartin,Today honor lost 20 years ago promise neverforget,A,A
14294,LockheedMartin,SpaceMakers podcast Stream episode two,A,A
14295,LockheedMartin,If know is⬇️,A,A
14296,LockheedMartin,You dont go space fly space Our Mission Support team Colorado proof ⬇️,A,A
14297,LockheedMartin,Laser weapons might sound like science fiction teams building today Soon sailors soldiers airmen depend tech keep safe Watch tonight get inside look one teams bringing lasers life,A,A
14298,LockheedMartin,Astronaut safety comes first Orion ’ ogive made four lightweight composite panels shield crew module capsule severe vibrations sound experience launch,A,A
14299,LockheedMartin,We know go extra mile Billions miles actually Five years ago today OSIRISREx launched asteroid Bennu And month Lucy begin journey Trojan asteroids Learn ➡️,A,A
14300,LockheedMartin,The Kármán line altitude separates Earth space Were using transformative technology redefine means,A,A
14301,LockheedMartin,Good decisions require good information especially comes missile defense That ’ ’ developed system stitches together information land air sea space deliver one complete missile defense view,A,A
